,住址,傳真機號碼,公司代號,公司名稱,公司簡稱,實收資本額,成立日期,產業別,簽證會計師事務所,股票過戶機構,董事長
716,(23143)新北市新店區北新路3段207-5號6樓,(02)8913-1772,5258,虹堡科技股份有限公司,虹堡,895425790,19930420,電腦及週邊設備業,資誠聯合會計師事務所,台新國際商業銀行股務代理部,辛華熙
717,台北市北投區立德路120巷11號2樓(訴訟及非訟代理人聯絡處),02-55630551,5264,鎧勝控股有限公司,鎧勝-KY,4204569910,20100810,電腦及週邊設備業,安侯建業聯合會計師事務所,凱基證券股份有限公司股務代理部,程建中
718,新北市新店區民權路115號6樓,(02)22196080,5269,祥碩科技股份有限公司,祥碩,692228610,20040324,半導體業,資誠聯合會計師事務所,凱基證券股份有限公司股務代理部,沈振來
719,(33383)桃園市龜山區文化里科技三路88號3樓,03)396-1199,5283,禾聯碩股份有限公司,禾聯碩,760004250,20020506,電器電纜,勤業眾信聯合會計師事務所,元富證券股份有限公司,蔡金土
720,台北市中山區松江路152號11樓1112室,02-25412332,5284,經寶精密控股股份有限公司,jpp-KY,436646080,20120517,其他,勤業眾信聯合會計師事務所,第一金證券股務部,鍾國松
721,高雄市楠梓加工出口區中央路58號,(07)3657808,5285,界霖科技股份有限公司,界霖,940892590,20001018,半導體業,安永聯合會計師事務所,宏遠證券股份有限公司,蔡上元
722,新北市新莊區新樹路315巷15號,02-2205-1589,5288,開曼商豐祥控股股份有限公司,豐祥-KY,658261530,20110718,電機機械,安永聯合會計師事務所,元大證券股份有限公司股務代理部,游明輝
723,台北市內湖區瑞光路392號4樓,8798-2898,5305,敦南科技股份有限公司,敦南,3124566880,19900412,半導體業,勤業眾信聯合會計師事務所,敦南科技股份有限公司股務室,宋恭源
724,台北市園區街3-1號8樓,2655-3966,5388,中磊電子股份有限公司,中磊,2490547670,19920729,通信網路業,資誠聯合會計師事務所,台新國際商業銀行股務代理部,王伯元
725,台北市內湖區堤頂大道二段483號6樓,02-8751-0011,5434,崇越科技股份有限公司,崇越,1816995670,19900217,電子通路業,安侯建業聯合會計師事務所,福邦證券股份有限公司,賴杉桂
726,桃園市觀音區樹林里工業四路9號,(03)4838400,5469,瀚宇博德股份有限公司,瀚宇博,4914413520,19890322,電子零組件業,勤業眾信聯合會計師事務所,瀚宇博德股份有限公司股務辦事處,焦佑衡
727,新竹縣竹北市台元街36號10樓之1,03-5600886,5471,松翰科技股份有限公司,松翰,1678770620,19960713,半導體業,勤業眾信聯合會計師事務所,元大證券股份有限公司股務代理部,陳賢哲
728,新北市深坑區北深路三段270巷8號2樓,(02)2662-2603,5484,慧友電子股份有限公司,慧友,681150930,19950718,光電業,勤業眾信聯合會計師事務所,福邦證券(股)有限公司,莊永順
729,台北市敦化南路二段67號20樓,27057895,5515,建國工程股份有限公司,建國,2674401050,19601121,建材營造,勤業眾信聯合會計師事務所,元大證券股份有限公司,吳昌修
730,高雄市前鎮區民權二路380號18樓之1,07-3366685,5519,隆大營建事業股份有限公司,隆大,2191971800,19820430,建材營造,安永聯合會計師事務所,永豐金證券股務代理部,陳武聰
731,台北市市民大道四段102號8樓,(02)27218027,5521,工信工程股份有限公司,工信,4475274130,19470201,建材營造,資誠聯合會計師事務所,元大證券股務代理部,陳煌銘
732,台北市信義區松高路1號29樓,2729-1519,5522,遠雄建設事業股份有限公司,遠雄,8062592410,19780809,建材營造,資誠聯合會計師事務所,元大證券股份有限公司,趙文嘉
733,台中市文心路二段201號3樓,04-22581901,5525,順天建設股份有限公司,順天,2449919130,19871128,建材營造,建智聯合會計師事務所,群益金鼎證券股份有限公司,柯興樹
734,台中市西區台灣大道二段408號,04-23226080,5531,鄉林建設事業股份有限公司,鄉林,9824742450,19900529,建材營造,國富浩華聯合會計師事務所,富邦綜合證券股份有限公司,賴正鎰
735,台北市敦化南路一段294號3樓,27073554,5533,皇鼎建設開發股份有限公司,皇鼎,2852449440,19910420,建材營造,勤業眾信聯合會計師事務所,台新國際商業銀行股務代理部,劉信雄
736,台北市北平東路30號11樓,02-2396-9808,5534,長虹建設股份有限公司,長虹,2903259600,19751204,建材營造,安侯建業聯合會計師事務所,群益金鼎證券股份有限公司,李文造
737,高雄市岡山區中山北路140號15樓(訴訟及非訟代理人聯絡處),07-6218099,5538,開曼東明控股股份有限公司,東明-KY,1680000000,20091130,鋼鐵工業,勤業眾信聯合會計師事務所,凱基證券股份有限公司股務代理部,蔡清東
738,台北市松山區復興北路99號15樓,(02)27157501,5546,永固集團股份有限公司,永固-KY,680750000,20160527,建材營造,資誠聯合會計師事務所,中國信託商業銀行代理部,簡國釧
739,台北市信義區松高路1號23樓,03-3938505,5607,遠雄自貿港投資控股股份有限公司,遠雄港,2299791000,19910624,航運業,資誠聯合會計師事務所,元大證券股份有限公司,葉鈞耀
740,台北市105松山區復興北路167號16樓,02-87127598,5608,四維航業股份有限公司,四維航,2792670900,19850311,航運業,勤業眾信聯合會計師事務所,兆豐證券股份有限公司股務代理部,羅盤投資股份有限公司(代表人:藍俊德)
741,台北市長安東路一段25號4樓,25232039,5706,鳳凰國際旅行社股份有限公司,鳳凰,612943530,19570430,觀光事業,致遠聯合會計師事務所,永豐金證券股份有限公司,張巍耀
742,台北市內湖區瑞光路362號(訴訟及非訟代理人聯絡處),02-87526280,5871,中租控股股份有限公司,中租-KY,13282000300,20091224,其他,安侯建業聯合會計師事務所,群益金鼎證券股務代理部,陳鳳龍
743,台北市中山區民生東路二段１４９號３樓至１２樓,02-25318501,5876,上海商業儲蓄銀行股份有限公司,上海商銀,44816031400,19540909,金融保險業,勤業眾信聯合會計師事務所,華南永昌綜合證券股務代理部,榮鴻慶
744,"臺北市松山區長安東路二段225號17樓,19樓",(02)2731-3677,5880,合作金庫金融控股股份有限公司,合庫金,129458482780,20111201,金融保險業,勤業眾信聯合會計師事務所,元大證券股份有限公司,雷仲達
745,台南市東區東門路二段297號1樓,(06)2004211,5906,台南企業(開曼)股份有限公司,台南-KY,300000000,19990208,貿易百貨,勤業眾信聯合會計師事務所,元富證券股份有限公司,楊青&#23791;
746,台北市大安區復興南路二段237號14樓(訴訟及非訴訟代理人聯絡處),(02)2706-5229,5907,大洋百貨集團控股股份有限公司,大洋-KY,1955310000,20060823,貿易百貨,安侯建業聯合會計師事務所,凱基證券股份有限公司,郭人豪
747,台北市民生東路三段156號14樓之3,8789-2940,6005,群益金鼎證券股份有限公司,群益證,21709080970,19880621,金融保險業,安侯建業聯合會計師事務所,群益金鼎證券股務代理部,王濬智
748,台北市大安區敦化南路2段97號地下1樓,2705-9777,6024,群益期貨股份有限公司,群益期,2104375840,19970226,金融保險業,安侯建業聯合會計師事務所,群益金鼎證券股份有限公司,孫天山
749,新北巿樹林區俊英街84巷6號,(02)2683-8440,6108,競國實業股份有限公司,競國,1598993110,19811208,電子零組件業,安侯建業聯合會計師事務所,凱基證券股份有限公司,曹月霞
750,台北市114內湖路一段516號10樓,(02)87978261,6112,聚碩科技股份有限公司,聚碩,1883573360,19980416,資訊服務業,安侯建業聯合會計師事務所,永豐金證券(股)公司股務代理部,李昌鴻
751,桃園市龜山區大華里頂湖路50號,03-3284228,6115,鎰勝工業股份有限公司,鎰勝,1876621540,19861125,電子零組件業,安永聯合會計師事務所,永豐金証券(股)公司股務代理部,黃子成
752,台北市信義區松智路1號26樓,02-55794462,6116,瀚宇彩晶股份有限公司,彩晶,31339338510,19980618,光電業,資誠聯合會計師事務所,瀚宇彩晶股份有限公司股務辦事處,焦佑麒
753,桃園市龜山區南上路350巷57號,(03)3527808,6117,迎廣科技股份有限公司,迎廣,886500000,19851211,電腦及週邊設備業,安永聯合會計師事務所,統一綜合證券股份有限公司,賴文賢
754,新竹縣湖口鄉光復北路20-1號,03-5668088,6120,達運精密工業股份有限公司,達運,6655551140,19891013,光電業,安侯建業聯合會計師事務所,台新國際商業銀行股務代理部,向富棋
755,台中市梧棲區自強路50號,04-26396204,6128,上福全球科技股份有限公司,上福,1275887400,19780712,電腦及週邊設備業,安永聯合會計師事務所,凱基證券股份有限公司,王瑞宏
756,臺北市大安區信義路3段27號3樓,02-27773779,6131,鈞泰國際股份有限公司,鈞泰,1019265330,19920520,光電業,馬施云大華聯合會計師事務所,宏遠證券股份有限公司,陳建福
757,新北市深坑區北深路三段270巷6號3樓,(02)2662-0642,6133,金橋科技股份有限公司,金橋,1170062940,19761126,電子零組件業,勤業眾信聯合會計師事務所,中國信託商業銀行代理部,林麥升
758,新北市新店區寶強路6-3號5樓,02-89124301,6136,富爾特科技股份有限公司,富爾特,1155364120,19920413,通信網路業,立本台灣聯合會計師事務所,台新國際商業銀行(股)股務代理部,吳長青
759,新北市汐止區大同路一段175號14樓,26907168,6139,亞翔工程股份有限公司,亞翔,2255409290,19781207,其他電子業,資信聯合會計師事務所,中國信託商業銀行,姚祖驤
760,台北市大安區基隆路二段112號12樓,(03)354-3963,6141,柏承科技股份有限公司,柏承,1299644500,19900530,電子零組件業,資誠聯合會計師事務所,日盛證券股務代理部,李齊良
761,台北市內湖區瑞湖街158號5F,02-77335253,6142,友勁科技股份有限公司,友勁,2682356330,19910311,通信網路業,安侯建業會計師事務所,宏遠證券股份有限公司,簡志豪
762,桃園市中壢區東園路69號,03-4614000,6152,百一電子股份有限公司,百一,1677384630,19950612,通信網路業,安永聯合會計師事務所,永豐金證券股份有限公司,許錦輝
763,新北市樹林區博愛街248號,02-86866998,6153,嘉聯益科技股份有限公司,嘉聯益,5442796100,19921103,電子零組件業,勤業眾信聯合會計師事務所,群益金鼎證券股份有限公司,蔡長穎
764,桃園市平鎮區南豐路269號,03-4690127,6155,鈞寶電子工業股份有限公司,鈞寶,866675890,19861129,電子零組件業,安永聯合會計師事務所,台新國際商業銀行股務代理部,楊正利
765,新北市新店區中正路542-5號5樓,(02)22194336,6164,華興電子工業股份有限公司,華興,1000002390,19770906,光電業,安永聯合會計師事務所,中國信託商業銀行股份有限公司,劉守雄
766,臺北市松山區八德路2段400號6樓之2,(02)2731-1508,6165,捷泰精密工業股份有限公司,捷泰,496824030,19730418,電子零組件業,德昌聯合會計師事務所,福邦證券(股)公司股務代理部,邱建誠
767,新北市中和區建一路166號9樓,(02)8226-5717,6166,凌華科技股份有限公司,凌華,2174972570,19950829,電腦及週邊設備業,勤業眾信,台新國際商業銀行股務代理部,劉鈞
768,新竹市中華路五段522巷18號,03-5399237,6168,宏齊科技股份有限公司,宏齊,2060698010,19950321,光電業,安永會計師事務所,宏遠證券股份有限公司,汪秉龍
769,新竹市水利路21號,03-5729393,6172,互億科技股份有限公司,互億,300000000,19970808,電腦及週邊設備業,眾智聯合會計師事務所,永豐金證券股份有限公司,廖年豐
770,高雄市前鎮區高雄加工出口區中六路一號,07-8154669,6176,瑞儀光電股份有限公司,瑞儀,4650272630,19950724,光電業,安侯建業聯合會計師事務所,宏遠證券股份有限公司股務代理部,王本然
771,台北市中山區建國北路一段96號10樓,02-25061989,6177,達麗建設事業股份有限公司,達麗,2572383320,19771004,建材營造,立本台灣聯合會計師事務所,元大證券(股)公司股務代理部,謝志長
772,台北市南港區三重路19-13號6樓,37895588,6183,關貿網路股份有限公司,關貿,1500000000,19960806,資訊服務業,安永聯合會計師事務所,統一綜合證券股份有限公司,許建隆
773,新北市土城區中華路二段207號5樓,(02)2266-1234,6184,大豐有線電視股份有限公司,大豐電,1582306570,19960311,其他,資誠聯合會計師事務所,宏遠證券股份有限公司,張銘志
774,臺北市內湖區環山路一段32號4樓,02-26590005,6189,豐藝電子股份有限公司,豐藝,1790451940,19860526,電子通路業,勤業眾信會計師事務所,元大寶來證券(股)公司股務代理部,陳澄芳
775,新北市新店區民權路48-3號4樓,(02)2912-1616,6191,精成科技股份有限公司,精成科,5155469030,19730223,電子零組件業,勤業眾信聯合會計師事務所,精成科技股份有限公司股務辦事處,焦佑衡
776,台北市南港區園區街3之1號12樓,(02)26517760,6192,巨路國際股份有限公司,巨路,1068397450,19750816,其他電子業,勤業眾信聯合會計師事務所,福邦證券股份有限公司,林建國
777,台北市南港區園區街3-2號6樓,(02)2655-8989,6196,帆宣系統科技股份有限公司,帆宣,1870757000,19881227,其他電子業,資誠聯合會計師事務所,凱基證券股份有限公司,高新明
778,新北市中和區建一路176號9樓,02-82271636,6197,佳必琪國際股份有限公司,佳必琪,1220858820,19920507,電子零組件業,資誠聯合會計師事務所,凱基證券股份有限公司,張舒眉
779,台南市安定區中沙里沙崙35號,06-5930030,6201,亞弘電科技股份有限公司,亞弘電,892000000,19811125,其他電子業,安永聯合會計師事務所,中國信託商業銀行代理部,黃晉益
780,新竹市科學工業園區研新二路三號,(03)5631175,6202,盛群半導體股份有限公司,盛群,2261682000,19981001,半導體業,安侯建業聯合會計師事務所,永豐金證券(股)公司股務代理部,吳啟勇
781,新北市汐止區大同路三段194號6樓,02-86471842,6205,詮欣股份有限公司,詮欣,718390790,19860424,電子零組件業,資誠聯合會計師事務所,康和綜合證券股份有限公司,吳連溪
782,台北市內湖區行愛路168號,27914666,6206,飛捷科技股份有限公司,飛捷,1430623240,19840813,電腦及週邊設備業,安侯建業聯合會計師事務所,群益金鼎證券股份有限公司,林大成
783,台中市梧棲區向上路九段562巷91號,04-26595088,6209,今國光學工業股份有限公司,今國光,1631389310,19800619,光電業,勤業眾信聯合會計師事務所,福邦證券股份有限公司,陳慶棋
784,新竹縣新埔鎮內立里大魯閣路17號,03-5892788,6213,聯茂電子股份有限公司,聯茂,3329572180,19970410,電子零組件業,勤業眾信聯合會計師事務所,福邦證券股份有限公司,陳進財
785,台北市內湖區瑞光路318號,(02)77207666,6214,精誠資訊股份有限公司,精誠,2693933040,19970107,資訊服務業,勤業眾信聯合會計師事務所,元大證券股份有限公司,黃宗仁
786,台北市內湖區洲子街60號1樓,8752-3065,6215,和椿科技股份有限公司,和椿,827896930,19801118,其他電子業,資誠聯合會計師事務所,福邦證券股份有限公司股務代理部,張永昌
787,新竹縣湖口鄉新竹工業區復興路26號,03-5972121,6216,居易科技股份有限公司,居易,849976370,19971014,通信網路業,安侯建業聯合會計師事務所,台新國際商業銀行股務代理部,簡俊賢
788,新竹科學園區工業東四路24之1號,03-5644624,6224,聚鼎科技股份有限公司,聚鼎,800018380,19971218,電子零組件業,資誠聯合會計師事務所,凱基證券股份有限公司,朱復華
789,臺北市松山區中正里長安東路2段215號9樓之一,02-27771161,6225,天瀚科技股份有限公司,天瀚,1270766550,19971027,光電業,德昌聯合會計師事務所,凱基證券股份有限公司,許明廉
790,新北市中和區建康路8號11樓,02-22254800,6226,光鼎電子股份有限公司,光鼎,1149517890,19870923,光電業,安侯建業聯合會計師事務所,元大證券股份有限公司,馬景鵬
791,新北市三重區中興北街184-3號,02-29958258,6230,超眾科技股份有限公司,超眾,863433960,19731214,電腦及週邊設備業,安侯建業聯合會計師事務所,元大證券股份有限公司,永井 淳一
792,桃園市平鎮區太平東路1號5樓,03-450-0100,6235,華孚科技股份有限公司,華孚,1685313060,19540123,電腦及週邊設備業,勤業眾信聯合會計師事務所,中國信託商業銀行代理部,蔡豐賜
793,新竹縣湖口鄉新竹工業區大同路10號,03-5979900,6239,力成科技股份有限公司,力成,7791466340,19970515,半導體業,勤業眾信聯合會計師事務所,康和綜合證券股份有限公司,蔡篤恭
794,新竹科學工業園區新竹市力行路21號4樓,03-6662999,6243,迅杰科技股份有限公司,迅杰,749766930,19980520,半導體業,安侯建業聯合會計師事務所,元大證券股務代理部,翁佳祥
795,桃園市蘆竹區民權路50號6樓,03-3573300,6251,定穎電子股份有限公司,定穎,2810593350,19880818,電子零組件業,安永聯合會計師事務所,台新國際商業銀行股務代理部,黃銘宏
796,新竹縣竹東鎮北興路1段436號,03-5944495,6257,矽格股份有限公司,矽格,4215103940,19881215,半導體業,資誠聯合會計師事務所,凱基證券(股)公司股務代理部,黃興陽
797,高雄市大寮區大發工業區莒光一街23號,(07)787-7066,6269,台郡科技股份有限公司,台郡,3357033980,19971219,電子零組件業,資誠聯合會計師事務所,元大證券股份有限公司,鄭明智
798,台北市延平南路83號6樓,02-23881001,6271,同欣電子工業股份有限公司,同欣電,1653575200,19740811,半導體業,安侯建業聯合會計師事務所,凱基證券股份有限公司,陳泰銘
799,新北市汐止區大同路二段125號3樓,02-86926577,6277,宏正自動科技股份有限公司,宏正,1194711660,19790706,電腦及週邊設備業,安侯建業聯合會計師事務所,中國信託商業銀行,陳尚仲
800,桃園市桃園區大林里桃鶯路437號,03-3637131,6278,台灣表面黏著科技股份有限公司,台表科,2923983530,19900324,光電業,資誠聯合會計師事務所,中國信託商業銀行代理部,伍開雲
801,新北市五股區五工六路55號,22990328,6281,全國電子股份有限公司,全國電,991729450,19860111,電子通路業,安侯建業聯合會計師事務所,凱基證券股份有限公司,林琦敏
802,新北市淡水區淡金路三段159號,(02)8631-8064,6282,康舒科技股份有限公司,康舒,5166212950,19810729,電子零組件業,安侯建業聯合會計師事務所,中國信託商業銀行代理部,許勝雄
803,台北市內湖區新湖二路146巷19號2樓,02-27965630,6283,淳安電子股份有限公司,淳安,1480791430,19960112,其他電子業,勤業眾信聯合會計師事務所,福邦證券股份有限公司,秦國峰
804,新竹科學園區園區二路20號,03-6667323,6285,啟碁科技股份有限公司,啟碁,3902323020,19961207,通信網路業,安侯建業聯合會計師事務所,啟碁科技股務室,謝宏波
805,(35053)新竹科學工業園區苗栗縣竹南鎮科東一路二號,(037)585566,6288,聯嘉光電股份有限公司,聯嘉,1711280000,19950613,汽車工業,勤業眾信聯合會計師事務所,台新國際商業銀行股務代理部,黃國欣
806,新竹縣湖口鄉鳳山村光復北路119號,03-5985999,6289,華上光電股份有限公司,華上,807781360,19980928,光電業,資信聯合會計師事務所,福邦證券股份有限公司,李蘇美亮
807,桃園市中壢區北園路18號,(03)4335503,6405,悅城科技股份有限公司,悅城,658000000,20040713,光電業,資誠聯合會計師事務所,凱基證券股份有限公司,陳春夏
808,11494台北市內湖區新湖一路406號,02-87918216,6409,旭隼科技股份有限公司,旭隼,833014920,20080501,其他電子業,勤業眾信聯合會計師事務所,元大證券股務代理部,謝卓明
809,新北市三重區光復路二段 69 號30樓,02-29958020,6412,群光電能科技股份有限公司,群電,3887510370,20081224,電子零組件業,資誠聯合會計師事務所,華南永昌綜合證券(股)公司,呂進宗
810,(235)新北市中和區建康路10號3至6樓,02-5590-8051,6414,樺漢科技股份有限公司,樺漢,835744720,19990712,電腦及週邊設備業,勤業眾信聯合會計師事務所,福邦證券股份有限公司,朱復銓
811,新北市中和區板南路653號10樓,02-22215778,6415,矽力杰股份有限公司,矽力-KY,918225450,20080207,半導體業,勤業眾信聯合會計師事務所,元大證券股份有限公司,陳偉
812,新北市樹林區博愛街242號8樓,77319988,6416,瑞祺電通股份有限公司,瑞祺電通,680356340,20070419,通信網路業,安侯建業聯合會計師事務所,福邦證券股份有限公司股務代理部,朱復銓
813,臺南市安平區永華路二段248號21樓~6,06-2985979,6431,光麗光電科技股份有限公司,光麗-KY,456428350,20120704,光電業,勤業眾信聯合會計師事務所,凱基證券股份有限公司股務代理部,開煌資本股份有限公司 代表人：陳寬聰
814,新北市淡水區中正東路二段27-8號13樓,(02)2809-6161,6442,光紅建聖股份有限公司,光聖,693000000,19960904,通信網路業,勤業眾信聯合會計師事務所,台新國際商業銀行股務代理部,"CHEN, STEVE"
815,新北市新店區北新路3段225號8樓,(02)2917-5399,6443,元晶太陽能科技股份有限公司,元晶,3790167300,20100624,光電業,勤業眾信聯合會計師事務所,第一金證券(股)公司股務代理部,偉任投資股份有限公司
816,苗栗縣竹南鎮科東三路2、6號4樓,037-777566,6449,鈺邦科技股份有限公司,鈺邦,845247510,20051223,電子零組件業,安侯建業聯合會計師事務所,福邦證券股份有限公司股務代理部,鄭敦仁
817,台北市信義區光復南路495號11樓之5,867602338211,6451,訊芯科技控股股份有限公司,訊芯-KY,1065248000,20080108,半導體業,安侯建業聯合會計師事務所,福邦證券股份有限公司股務代理部,徐文一
818,臺北市信義區基隆路1段333號1807（國貿大樓）,(02)2757-6111,6452,康友製藥控股有限公司,康友-KY,1000000000,20131107,生技醫療業,勤業眾信聯合會計師事務所,元大證券股份有限公司,黃文烈
819,苗栗縣竹南鎮科中路12號8樓(訴訟及非訟代理人聯絡處),037-777633,6456,GIS Holding Limited,GIS-KY,3394398000,20110104,光電業,資誠聯合會計師事務所,福邦證券股份有限公司,周賢穎
820,台中市西屯區文心路二段201號6樓之6,04-37056418,6464,台灣數位光訊科技股份有限公司,台數科,1226947060,20060802,其他,勤業眾信聯合會計師事務所,台新國際商業銀行股務代理部,廖紫岑
821,台南市安南區科技五路19號,06-5105989,6477,安集科技股份有限公司,安集,944565700,20070213,光電業,勤業眾信聯合會計師事務所,福邦證券股份有限公司,黃國棟
822,桃園市龜山區興業街5號2樓之1,03-3298897,6491,晶碩光學股份有限公司,晶碩,700000000,20090826,生技醫療業,安永聯合會計師事務所,凱基證券股份有限公司股務代理部,童子賢
823,高雄市燕巢區角宿里四林路699號,07-6168938,6504,南六企業股份有限公司,南六,726000000,19781201,其他,資誠聯合會計師事務所,元大證券股務代理部,黃清山
824,台北市敦化北路201號後棟4樓377室,(02)2712-3590,6505,台塑石化股份有限公司,台塑化,95259596520,19920406,油電燃氣業,安永聯合會計師事務所,本公司股務組,陳郎
825,新北市中和區橋安街35號10樓,02-8245-3100,6525,捷敏股份有限公司,捷敏-KY,1290473840,19980417,半導體業,勤業眾信聯合會計師事務所,元大證券股份有限公司股務代理部,鄭祝良
826,新竹縣竹北市台元一街一號10樓之一,03-560-1518,6531,愛普科技股份有限公司,愛普,739156230,20110804,半導體業,勤業眾信聯合會計師事務所,凱基證券股份有限公司股務代理部,蔡國智
827,新竹科學園區新竹市力行一路1號3樓A1-4,03-5726535,6533,晶心科技股份有限公司,晶心科,426509110,20050314,半導體業,安永聯合會計師事務所,宏遠證券股份有限公司股務代理部,蔡明介
828,"P.O, Box 31119, Grand Pavilion, 802 West Bay Rd.,KY1-1205",02-27014590,6541,泰福生技股份有限公司,泰福-KY,2642100740,20130508,生技醫療業,資誠聯合會計師事務所,中國信託商業銀行股份有限公司,陳志全
829,高雄市楠梓加工出口區新開發路8號,07-3651181,6552,易華電子股份有限公司,易華電,1000000000,19731006,半導體業,勤業眾信聯合會計師事務所,永豐金證券股份有限公司,黃嘉能
830,新竹科學園區新竹市展業一路9號6樓之一、之三,(03)5646767,6558,興能高科技股份有限公司,興能高,866682500,19970310,其他電子業,資誠聯合會計師事務所,統一綜合證券股務代理部,邢雪坤
831,新北市新店區北新路三段207-5號4樓,8913-1388,6573,虹揚發展科技股份有限公司,虹揚-KY,674993450,20091211,半導體業,勤業眾信聯合會計師事務所,康和綜合證券股份有限公司,方丁玉
832,新北市新店區寶橋路235巷135號5樓,(02)8919-1053,6579,研揚科技股份有限公司,研揚,1484984680,20101201,電腦及週邊設備業,資誠聯合會計師事務所,凱基證券股份有限公司股務代理部,莊永順
833,彰化縣伸港鄉彰濱工業區線工北一路36號,(04)7586135,6581,台灣鋼聯股份有限公司,鋼聯,1112708870,19950524,其他,勤業眾信聯合會計師事務所,中國信託商業銀行代理部,林明儒
834,屏東縣枋寮鄉中山路三段55號,072696395,6582,申豐特用應材股份有限公司,申豐,1048831410,19790717,橡膠工業,勤業眾信聯合會計師事務所,永豐金證券股份有限公司,邱秀瑩
835,新北市中和區建八路16號6樓之2,02-8226-3311,6591,動力科技股份有限公司,動力-KY,281922290,20131128,電腦及週邊設備業,勤業眾信聯合會計師事務所,康和綜合證券股份有限公司,許文昉
836,台北市中山區松江路121號15樓,02-2501-0095,6592,和潤企業股份有限公司,和潤企業,5150004070,19990525,其他,資誠聯合會計師事務所,台新國際商業銀行股務代理部,田天明
837,彰化縣鹿港鎮頭南里南勢巷20-3號,(04)771-0725,6605,帝寶工業股份有限公司,帝寶,1658163970,19800425,汽車工業,勤業眾信聯合會計師事務所,凱基證券股份有限公司,謝氣
838,臺北市內湖區新湖一路370號3樓,27909644,6625,必應創造股份有限公司,必應,374334230,20140102,其他,勤業眾信聯合會計師事務所,凱基證券股份有限公司股務代理部,周佑洋
839,"高雄市鼓山區民利街15,17,19號(台灣分公司)",(07)5529806,6641,基士德科技股份有限公司,基士德-KY,340000000,20131003,其他,勤業眾信聯合會計師事務所,永豐金證券股務代理部,謝宏炅
840,新北市三重區光復路2段69號16樓,02-85111216,6655,科定企業股份有限公司,科定,756085000,20020722,其他,勤業眾信,中國信託商業銀行代理部,曹憲章
841,福建省漳州台商投資區白礁工業園 15-17 號通用廠房,(02)2741-6259,6666,羅麗芬控股股份有限公司,羅麗芬-KY,473880000,20160921,生技醫療業,資誠聯合會計師事務所,永豐金證券股份有限公司,嘉黛國際有限公司(代表人:羅麗芬)
842,台中市南屯區工業區二十二路21號,04-23580809,6668,中揚光電股份有限公司,中揚光,683675020,20130604,光電業,安侯建業聯合會計師事務所,元大證券股份有限公司股務代理部,鄭成田
843,新北市汐止區新台五路一段90號8樓,(02)6615-8999,6669,緯穎科技服務股份有限公司,緯穎,1748317910,20120303,電腦及週邊設備業,安侯建業聯合會計師事務所,元大證券股份有限公司,林憲銘
844,台北市中山區南京東路二段172號3樓,03-3618026,6670,復盛應用科技股份有限公司,復盛應用,1310300000,20100914,其他,安永聯合會計師事務所,台新國際商業銀行股務代理部,李亮箴
845,臺中市大里區工業八路58號,(04)2492-2077,6671,三能集團控股股份有限公司,三能-KY,607500000,20150429,其他,勤業眾信聯合會計師事務所,兆豐證券股份有限公司,張瑞榮
846,桃園市平鎮區湧豐里工業五路10號,03-4192171,6672,騰輝電子國際集團股份有限公司,騰輝電子-KY,706543450,20121016,電子零組件業,勤業眾信聯合會計師事務所,元大證券股份有限公司股務代理部,Top Master Limited代表人：勞開陸
847,新竹縣竹北市台元一街1號13樓之一,(03)5600060,6674,鋐寶科技股份有限公司,鋐寶科技,668870910,20090819,通信網路業,安侯建業聯合會計師事務所,中國信託商業銀行 代理部,翁宗斌
848,台南市安南區工業一路36號,06-3842599,6698,旭暉應用材料股份有限公司,旭暉應材,663897530,20070525,其他電子業,資誠聯合會計師事務所,兆豐證券股份有限公司,趙勤孝
849,台中市西屯區工業區35路3號,04-23504502,6706,惠特科技股份有限公司,惠特,667449350,20000125,光電業,勤業眾信聯合會計師事務所,凱基證券股份有限公司股務代理部,徐秋田
850,新北市中和區連城路268號2樓之1,02-8226-5882,6715,嘉基科技股份有限公司,嘉基,570000000,20110822,電子零組件業,勤業眾信聯合會計師事務所,中國信託商業銀行代理部,朱德祥
851,新北市新莊區五權三路12巷3號,(02)8990-2219,8011,台通光電股份有限公司,台通,1186203750,19811221,通信網路業,勤業眾信聯合會計師事務所,日盛證券股份有限公司,李慶煌
852,新竹縣竹北市台元一街5號11樓之1,03-5526501,8016,矽創電子股份有限公司,矽創,1201368760,19920709,半導體業,勤業眾信聯合會計師事務所,台新國際商業銀行股務代理部,毛穎文
853,新北市樹林區佳園路三段203號,(02)26807588,8021,尖點科技股份有限公司,尖點,1421804670,19960412,其他電子業,勤業眾信聯合會計師事務所,福邦證券股份有限公司,林序庭
854,新竹科學園區新竹市力行路6號,03-5670888,8028,昇陽國際半導體股份有限公司,昇陽半導體,1324080000,19970303,半導體業,資誠聯合會計師事務所,福邦證券股份有限公司股務代理部,楊敏聰
855,台中巿工業區六路七號,04-23591902,8033,雷虎科技股份有限公司,雷虎,1126297750,19791002,其他,國富浩華聯合會計師事務所,凱基證券股份有限公司,陳冠如
856,高雄市前鎮區高雄加工出口區環區三路一號,07-8159463,8039,台虹科技股份有限公司,台虹,2091196920,19970816,電子零組件業,安永聯合會計師事務所,元大證券股份有限公司,孫達汶
