,住址,傳真機號碼,公司代號,公司名稱,公司簡稱,實收資本額,成立日期,產業別,簽證會計師事務所,股票過戶機構,董事長
428,台北市內湖區陽光街349號6樓,2659-1599,5450,寶聯通綠能科技股份有限公司,寶聯通,1223922500,19890811,電腦及週邊設備業,勤業眾信聯合會計師事務所,日盛證券股份有限公司,蕭登波
429,新北市土城區自強街8號,02-2269-3695,5452,佶優科技股份有限公司,佶優,1487636690,19910820,其他電子業,安侯建業聯合會計師事務所,凱基證券(股)公司股務代理部,馬康華
430,新竹市東區公道五路二段417號11樓,03-6886389,5455,昇益開發股份有限公司,昇益,655018130,19910706,建材營造,致遠聯合會計師事務所,台新國際商業銀行股務代理部,利來德投資股份有限公司代表人周樑鐘
431,桃園市龜山區民生北路一段568號,03-2121771,5457,宣德科技股份有限公司,宣德,1696450000,19901016,電子零組件業,資誠聯合會計師事務所,台新國際商業銀行股務代理部,蔡鎮隆
432,新北市新莊區民安路429巷1號,(02)22023126,5460,同協電子股份有限公司,同協,612272300,19721214,電子零組件業,勤業眾信聯合會計師事務所,群益金鼎證券股份有限公司,劉定泮
433,嘉義縣民雄鄉福樂村中山路6號,05-2217178,5464,霖宏科技股份有限公司,霖宏,710714900,19950621,電子零組件業,安永聯合會計師事務所,群益金鼎證券股份有限公司,張枋霖
434,台南市安南區安和路2段54巷225號,(06)356-0505,5465,富驊企業股份有限公司,富驊,1640918110,19840723,電腦及週邊設備業,勤業眾信聯合會計師事務所,福邦證券股份有限公司,柯吉源
435,新竹科學園區新竹市科技五路6號,03-5787719,5468,凱鈺科技股份有限公司,凱鈺,198229090,19940721,半導體業,勤業眾信聯合會計師事務所,台新國際商業銀行股份有限公司,胡炳昆
436,臺北市忠孝東路2段88號18樓,(02)23921358,5474,聰泰科技開發股份有限公司,聰泰,337297870,19901001,電腦及週邊設備業,資誠聯合會計師事務所,群益金鼎證券股份有限公司,陳立民
437,桃園市楊梅區楊湖路二段718號,03-4726447,5475,德宏工業股份有限公司,德宏,1816100240,19970321,電子零組件業,資誠聯合會計師事務所,中國信託商業銀行代理部,劉暉麟
438,高雄市前鎮區擴建路1-16號13樓,(07)815-5658,5478,智冠科技股份有限公司,智冠,1274743320,19830715,文化創意業,勤業眾信聯合會計師事務所,元大證券股份有限公司,王俊博
439,臺北市大安區敦化南路2段97號2樓,02-27019369,5481,新華泰富股份有限公司,新華,746938910,19900618,電子零組件業,安侯建業聯合會計師事務所,中國信託商業銀行代理部,何君毅
440,新竹市科學工業園區工業東二路八號四樓,03-578-1706,5483,中美矽晶製品股份有限公司,中美晶,5862216510,19810121,半導體業,安侯建業聯合會計師事務所,元大證券股份有限公司股務代理部,盧明光
441,新北市中和區建一路166號6樓,02-82265929,5487,通泰積體電路股份有限公司,通泰,231275160,19861014,半導體業,安永聯合會計師事務所,第一金證券股份有限公司,福豐盛投資股份有限公司
442,桃園市龜山區大華里頂湖五街三號,03-3961542,5488,松普科技股份有限公司,松普,915861240,19830521,電子零組件業,霈昇聯合會計師事務所,福邦證券股份有限公司,駱國呈
443,台北市內湖區洲子街116號,(02)2659-8868,5489,彩富電子股份有限公司,彩富,1027064410,19910716,其他電子業,勤業眾信聯合會計師事務所,群益金鼎證券股份有限公司,陳春生
444,新竹縣科學園區工業東九路三十號四樓,03-5678022,5490,同亨科技股份有限公司,同亨,958266010,19970408,電腦及週邊設備業,安侯建業聯合會計師事務所,富邦綜合證券(股)公司股務代理部,張永銘
445,台北市大安區復興南路一段390號5樓之3,02-27031561,5493,三聯科技股份有限公司,三聯,442646950,19670220,其他電子業,集智聯合會計師事務所,中國信託商業銀行代理部,林大鈞
446,桃園市桃園區大林里21鄰興邦路32號,(03)366-8136,5498,凱崴電子股份有限公司,凱崴,1648239120,19970227,電子零組件業,勤業眾信聯合會計師事務所,宏遠證券股份有限公司,周邦基
447,高雄市新興區六合路183號12樓,07-2230488,5508,永信建設開發股份有限公司,永信建,2174281330,19870402,建材營造,勤業眾信聯合會計師事務所,元大證券(股)公司股務代理部,陳俊銘
448,台中市北區五常里五權路401-1號1樓,(04)22013202,5511,德昌營造股份有限公司,德昌,1134400000,19860520,建材營造,冠恆聯合會計師事務所,永豐金證券股份有限公司,黃政勇(格正投資股份)
449,104台北市中山區吉林路99號8樓,21002388,5512,力麒建設股份有限公司,力麒,7439927120,19920730,建材營造,安侯建業聯合會計師事務所,台新國際商業銀行股務代理部,郭淑珍
450,台北市長安東路二段173號7樓,02-27817686,5514,三豐建設股份有限公司,三豐,1766433000,19880121,建材營造,安永聯合會計師事務所,元富證券股份有限公司,洪敏夫
451,新竹市民族路186號,03-5421289,5516,雙喜營造股份有限公司,雙喜,382950000,19820114,建材營造,安侯建業聯合會計師事務所,元大證券股份有限公司,邱宏章
452,台北市士林區延平北路七段七號,(02)2810-3009,5520,力泰建設企業股份有限公司,力泰,603152450,19760506,建材營造,霈昇聯合會計師事務所,群益金鼎證券股份有限公司,吳良材
453,40360臺中市西區臺灣大道2段501號19樓之2,04-23266390,5523,豐謙建設股份有限公司,豐謙,1550014640,19840430,建材營造,資誠聯合會計師事務所,永豐金證券股份有限公司,袁玉麒
454,新竹市柴橋里藝術路8號2樓,03-6127890,5529,志嘉建設股份有限公司,志嘉,884328490,19701109,建材營造,資誠聯合會計師事務所,統一綜合證券股份有限公司,葉哲宏
455,新北市汐止區東勢街111號,02-66157777,5530,龍巖股份有限公司,龍巖,4200841990,19870327,其他,安侯建業聯合會計師事務所,日盛證券股份有限公司股務代理部,劉偉龍
456,台中市西屯區文心路二段201號19樓之1,04-22615121,5536,聖暉工程科技股份有限公司,聖暉,541867420,19790219,其他電子業,安侯建業聯合會計師事務所,凱基證券股份有限公司,梁進利
457,"Grand Cayman KY1-1208, Cayman Islands",02-2508-0087,5543,崇佑股份有限公司,崇佑-KY,356999960,20091110,建材營造,資誠聯合會計師事務所,兆豐證券股務代理部,張建智
458,基隆市七堵區堵南里三合街二號,(02)24515271,5601,臺聯貨櫃通運股份有限公司,台聯櫃,648000000,19730716,航運業,安永會計師事務所,群益金鼎證券股份有限公司,簡東捷
459,新北市汐止區大同路2段171-1號12樓,02-86926071,5603,陸海股份有限公司,陸海,783245750,19730621,航運業,資誠聯合會計師事務所,亞東證券股份有限公司,何英津
460,台中市西屯區工業區一路7號,04-23595400,5604,中連汽車貨運股份有限公司,中連貨,1087829680,19540809,航運業,安侯建業聯合會計師事務所,亞東證券股份有限公司,蘇南州
461,台北市114民權東路六段160號11樓,(02)27927052,5609,中菲行國際物流股份有限公司,中菲行,1260000000,19850802,航運業,安侯建業聯合會計師事務所,元大證券股份有限公司,錢堯懷
462,雲林縣古坑鄉永光村大湖口六十七號,05-5825781,5701,劍湖山世界股份有限公司,劍湖山,2537569570,19860807,觀光事業,國富浩華聯合會計師事務所,群益金鼎證券股份有限公司,尤義賢
463,台北市民權東路2段41號,0225969223,5703,亞都麗緻大飯店股份有限公司,亞都,702395940,19770525,觀光事業,國富浩華聯合會計師事務所,凱基證券股份有限公司,周永銘
464,台東縣卑南鄉溫泉村龍泉路113巷23號,089510678,5704,知本老爺大酒店股份有限公司,老爺知,388616580,19921129,觀光事業,資誠聯合會計師事務所,台新國際商業銀行股務代理部,林清波
465,台北市中山區南京東路2段85.87號10樓,(02)2567-5889,5820,日盛金融控股股份有限公司,日盛金,37118197410,20020205,金融業,安侯建業聯合會計師事務所,日盛證券股務代理部,黃錦瑭
466,台南市北區西門路三段十號,06-2286201,5864,致和證券股份有限公司,致和證,2374904220,19891104,金融業,正風聯合會計師事務所,統一綜合證券股份有限公司,許文科
467,臺北市館前路49號11樓,(02)5558-2666,5878,台名保險經紀人股份有限公司,台名,250243030,20021018,金融業,勤業眾信聯合會計師事務所,國票綜合證券股份有限公司,李正之
468,臺南市永康區中正路301號,(06)243-5723,5902,德記洋行股份有限公司,德記,945000000,19870205,貿易百貨,資誠聯合會計師事務所,統一證券股務代理部,黃瑞典
469,台北市中山北路二段61號7樓,(02)2523-9599,5903,全家便利商店股份有限公司,全家,2232200000,19880818,貿易百貨,資誠聯合會計師事務所,永豐金證券(股)公司股務代理部,葉榮廷
470,台南市民族路三段74號,06-2246868,5904,寶雅國際股份有限公司,寶雅,976850310,19970312,貿易百貨,資誠聯合會計師事務所,華南永昌綜合證券股份有限公司,陳建造
471,高雄市苓雅區光華一路206號21樓之2,07-2248787,5905,南仁湖育樂股份有限公司,南仁湖,1898169570,19891121,貿易百貨,資誠聯合會計師事務所,兆豐證券股份有限公司,鍾嘉村
472,台北市信義路四段236號3至5樓及7樓,27001308,6015,宏遠證券股份有限公司,宏遠證,3382007750,19611208,金融業,安永聯合會計師事務所,宏遠證券股務代理部,柳漢宗
473,台北市基隆路一段176號B1-B2,87871559,6016,康和綜合證券股份有限公司,康和證,5903227260,19900725,金融業,勤業眾信聯合會計師事務所,康和綜合證券股務代理部,鄭大宇
474,台北市大同區承德路一段17號17樓,25554200,6020,大展證券股份有限公司,大展證,2523531540,19880617,金融業,安永聯合會計師事務所,兆豐證券股份有限公司,李玉萍
475,臺北市民生東路二段一七四、一七六號四樓,25066545,6021,大慶證券股份有限公司,大慶證,3067559740,19880707,金融業,勤業眾信聯合會計師事務所,中國信託股務代理部,黃谷涵
476,台北市中山區南京東路三段225號11樓、12樓,2546-0497,6023,元大期貨股份有限公司,元大期貨,2499762880,19970409,金融業,資誠聯合會計師事務所,元大證券股務代理部,林添富
477,台北市忠孝西路1段6號5、6、7樓,23836800,6026,福邦證券股份有限公司,福邦證,2455575000,19890905,金融業,勤業眾信會計師事務所,中國信託商業銀行代理部,林火燈
478,台北市大安區復興南路二段268號12樓,(02)27368788,6101,寬魚國際股份有限公司,寬魚國際,1164223710,19891026,文化創意業,資誠聯合會計師事務所,國票綜合證券股份有限公司,邱漢中
479,新竹巿科學工業園區園區二路11號8樓,(03)579-5223,6103,合邦電子股份有限公司,合邦,570849740,19960122,半導體業,卓群聯合會計師事務所,元大證券股份有限公司,柯拔希
480,新北市新店區北新路三段205號13樓,(02)6629-8555,6104,創惟科技股份有限公司,創惟,908181840,19970402,半導體業,安侯建業聯合會計師事務所,中國信託商業銀行代理部,王國肇
481,台北市大安區基隆路4段43號研揚大樓7樓,02-23770283,6109,亞元科技股份有限公司,亞元,574004140,19900406,通信網路業,大中國際聯合會計師事務所,台新國際商業銀行股務代理部,嚴維群
482,台北市基隆路一段200號24樓,02-27292066,6111,大宇資訊股份有限公司,大宇資,492885300,19980803,文化創意業,安永聯合會計師事務所,元大證券股務代理部,&#20931;俊光
483,台北市內湖區洲子街58號7樓,(02)87525868,6113,亞矽科技股份有限公司,亞矽,500471000,19860404,電子通路業,安侯建業聯合會計師事務所,凱基證券股份有限公司,蔡伯宜
484,台北市內湖區陽光街365巷39號3樓,(02)26577786,6114,久威國際股份有限公司,久威,439119370,19820701,電子零組件業,資誠聯合會計師事務所,凱基證券(股)公司股務代理部,湯慧芳
485,新北市新店區中正路531號5樓,(02)22191605,6118,建達國際股份有限公司,建達,908895730,19951101,電子通路業,勤業眾信聯合會計師事務所,中國信託商業銀行代理部,陳文琦
486,新竹縣湖口鄉八德路二段471號,03-5695931,6121,新普科技股份有限公司,新普,1849705190,19920416,電腦及週邊設備業,勤業眾信聯合會計師事務所,台新國際商業銀行股務代理部,宋福祥
487,台北市內湖區瑞光路210號5樓,8751-2407,6122,擎邦國際科技工程股份有限公司,擎邦,687290890,19820821,電機機械,安侯建業聯合會計師事務所,富邦綜合證券股份有限公司代理部,洪振攀
488,台北市內湖區瑞光路76巷33號3樓,02-87923002,6123,上奇科技股份有限公司,上奇,590374300,19910727,電腦及週邊設備業,資誠聯合會計師事務所,元大證券股份有限公司,許承強
489,(115)臺北市南港區三重路１９-１３號７樓,(02)2655-1100,6124,業強科技股份有限公司,業強,1824799450,19941223,電子零組件業,安侯建業聯合會計師事務所,凱基證券股份有限公司,王台光
490,新北市瑞芳區頂坪路瑞芳工業區69號,(02)2788-9785,6125,廣運機械工程股份有限公司,廣運,2490111500,19760712,光電業,勤業眾信聯合會計師事務所,統一綜合證券股份有限公司,謝清褔
491,新竹縣湖口鄉中正路二段209號,(03)5995601,6126,信音企業股份有限公司,信音,1268395870,19760825,電子零組件業,安永聯合會計師事務所,日盛證券股份有限公司,甘信男
492,桃園市平鎮區平東路一段160號,(03)450-7070,6127,九豪精密陶瓷股份有限公司,九豪,1080797510,19911202,電子零組件業,勤業眾信聯合會計師事務所,福邦證券股份有限公司,陳清金
493,新北市新店區寶橋路233-1號2樓,29160050,6129,普誠科技股份有限公司,普誠,1809436750,19860515,半導體業,國富浩華聯合會計師事務所,凱基證券股份有限公司股務代理部,姜長安
494,臺北市松山區南京東路5段188號9樓之12,02-27132101,6130,星寶國際股份有限公司,星寶國際,291000000,19940107,生技醫療業,安侯建業聯合會計師事務所,永豐金證券股份有限公司,黃坤鍵
495,新北市五股區工業區五工六路72號3樓,(02)2298-8131,6134,萬旭電業股份有限公司,萬旭,942705740,19870604,電子零組件業,資誠聯合會計師事務所,日盛證券股務代理處,張銘烈
496,新竹市新竹科學園區篤行一路6號,(03)5642050,6138,茂達電子股份有限公司,茂達,730830000,19971024,半導體業,資誠聯合會計師事務所,元富證券股份有限公司,陳善南
497,台北市中山區建國北路二段147號2樓,02-2505-5134,6140,訊達電腦股份有限公司,訊達電腦,383679060,19821108,資訊服務業,勤業眾信聯合會計師事務所,群益金鼎證券股份有限公司,盧崑錄
498,新竹縣竹北市博愛街945號,(03)5535552,6143,振曜科技股份有限公司,振曜,830068970,19970606,通信網路業,安侯建業聯合會計師事務所,元大證券股務代理部,呂俊德
499,台北市民權西路53號10樓,25964829,6144,得利影視股份有限公司,得利影,731178060,19950719,文化創意業,資誠聯合會計師事務所,國票綜合證券(股)公司股務代理部,吳昭弘
500,新北市汐止區新台五路一段一０六號六樓,(02)26962255,6146,耕興股份有限公司,耕興,923965530,19970501,其他電子業,勤業眾信聯合會計師事務所,凱基證券股份有限公司,黃文亮
501,新竹市新竹科學工業園區力行五路三號,(03)563-8998,6147,頎邦科技股份有限公司,頎邦,6542619980,19970702,半導體業,資誠聯合會計師事務所,元大證券股份有限公司,吳非艱
502,台北市中正區北平東路30號5樓,(02)2356-3995,6148,驊宏資通股份有限公司,驊宏資,470000000,19911227,資訊服務業,勤業眾信聯合會計師事務所,群益金鼎證券(股)公司股務代理部,廖文鐸
503,新北市汐止區新台五路一段79號7樓之7,(02)86983456,6150,撼訊科技股份有限公司,撼訊,332904600,19971008,電腦及週邊設備業,勤業眾信聯合會計師事務所,富邦綜合證券股務代理部,張茂松
504,桃園市大園區南港里11鄰長發路250號,(03)386-3587,6151,晉倫科技股份有限公司,晉倫,552573000,19820715,其他電子業,正風聯合會計師事務所,統一綜合證券股份有限公司,鐘春重
505,高雄市807三民區建國二路2號,(07)2365669,6154,順發電腦股份有限公司,順發,800800000,19951221,電子通路業,勤業眾信聯合會計師事務所,華南永昌綜合證券股份有限公司,吳錦昌
506,新北市土城區忠承路117號4樓,02-22686300,6156,松上電子股份有限公司,松上,815116090,19880613,電子零組件業,安永聯合會計師事務所,台新國際商業銀行股務代理部,包仁志
507,桃園市興華路9號,03-3768026,6158,禾昌興業股份有限公司,禾昌,526694880,19860111,電子零組件業,勤業眾信會計師事務所,元大證券股份有限公司,陳可宣
508,台北市大安區敦化南路二段333號12樓,02-87322255,6160,欣技資訊股份有限公司,欣技,684891200,19881012,電腦及週邊設備業,勤業眾信聯合會計師事務所,元大證券股份有限公司,廖宜彥
509,新北市新店區北新路三段207號9樓,(02)8913-2722,6161,捷波資訊股份有限公司,捷波,789833030,19860804,電腦及週邊設備業,資誠聯合會計師事務所,群益金鼎證券股份有限公司,楊光輝
510,新北市汐止區新台五路一段108號11樓B棟,(02)26967199,6163,華電聯網股份有限公司,華電網,1228816920,19940504,通信網路業,立本台灣聯合會計師事務所,富邦綜合證券股份有限公司,陳國章
511,台中市西屯區工業區六路八號,04-23558166,6167,久正光電股份有限公司,久正,1621732210,19910902,光電業,安侯建業聯合會計師事務所,永豐金證券股務代理部,王世岳
512,台北市內湖區瑞光路358巷30弄8號4樓,02-8797-7199,6169,昱泉國際股份有限公司,昱泉,233949600,19890418,文化創意業,安侯建業聯合會計師事務所,富邦綜合證券﹝股﹞公司,蔡錦隆
513,台北市內湖區安美街181號,(02)27965960,6170,統振股份有限公司,統振,896700380,19770819,通信網路業,勤業眾信聯合會計師事務所,福邦證券股份有限公司,陳敦仁
514,台中市西屯區台灣大道四段839號6樓,(04)23587511,6171,台灣亞銳士股份有限公司,亞銳士,753519210,19950814,建材營造,建智聯合會計師事務所,福邦證券股份有限公司,賴源釗
515,桃園市楊梅區高獅路566-1號,(03)485-2300,6173,信昌電子陶瓷股份有限公司,信昌電,1720000000,19900521,電子零組件業,勤業眾信聯合會計師事務所,信昌電子陶瓷(股)公司股務辦事處,焦佑衡
516,台中市潭子區台中加工出口區建國路11-3號,04-25336011,6174,安碁科技股份有限公司,安碁,500000000,19901201,電子零組件業,資誠會計師事務所,統一綜合證券股份有限公司,林逸倫
517,苗栗縣銅鑼鄉中興工業區中隆二路9號,(037)229213,6175,立敦科技(股)有限公司,立敦,1363635160,19931109,電子零組件業,安永聯合會計師事務所,台新國際商業銀行股務代理部,吳德銓
518,新北市汐止區新台五路一段96號22樓,02-86961590,6179,亞通利大能源股份有限公司,亞通,741467310,19950422,其他,勤業眾信聯合會計師事務所,中國信託商業銀行代理部,呂元瑞
519,台北市內湖區瑞湖街111號,(02)26588855,6180,遊戲橘子數位科技股份有限公司,橘子,1754935730,19950612,文化創意業,資誠聯合會計師事務所,凱基證券股份有限公司股務代理部,劉柏園
520,桃園市龍潭區龍潭科學園區龍園一路100號,(03)4815002,6182,合晶科技股份有限公司,合晶,5108984360,19970724,半導體業,安永聯合會計師事務所,凱基證券股份有限公司股務代理部,焦平海
521,新北市土城區自強街11巷1號3樓,22681211,6185,幃翔精密股份有限公司,幃翔,1498675310,19880426,電子零組件業,大中國際聯合會計師事務所,日盛證券股份有限公司,陳文鏗
522,台北市松山區民生東路三段109號8樓(通訊),25469299,6186,新潤興業股份有限公司,新潤,1000344080,19980330,建材營造,資誠聯合會計師事務所,兆豐證券股份有限公司,郭長庚
523,821 高雄市路竹區路科十路1號,(07)695-5556,6187,萬潤科技股份有限公司,萬潤,833239020,19960524,其他電子業,資誠聯合會計師事務所,統一綜合證券股份有限公司,盧鏡來
524,桃園市龜山區文化二路188號3樓,03-3289515,6188,廣明光電股份有限公司,廣明,2783589100,19990210,電腦及週邊設備業,安侯建業聯合會計師事務所,中國信託銀行代理部,林百里
525,桃園市中壢區北園路17號(公司:新北市五股區五工六路72號),03-4522021,6190,萬泰科技股份有限公司,萬泰科,1403685370,19780619,通信網路業,資誠聯合會計師事務所,日盛證券股份有限公司,張銘烈
526,桃園市桃園區新埔六街101號24樓,03-3464069,6194,育富電子股份有限公司,育富,600000000,19830221,電子零組件業,誠正聯合會計師事務所,元大證券股份有限公司,劉永幹
527,桃園市龜山區頂湖一街69號,(03)318-6555,6195,詩肯股份有限公司,詩肯,461332270,19951009,貿易百貨,勤業眾信聯合會計師事務所,凱基證券股份有限公司,林福勤
528,台北市內湖區瑞光路188巷43號4樓,(02)87523989,6198,凌泰科技股份有限公司,凌泰,201353500,19981029,半導體業,國富浩華聯合會計師事務所,永豐金證券股務代理部,張敦凱
529,桃園市平鎮區洪圳路385~3號,(03)4601686,6199,天品聯合企業股份有限公司,天品,617600180,19930403,其他,國富浩華聯合會計師事務所,元大證券股份有限公司,李振寬
530,台北市內湖區內湖路一段360巷19號8樓,02-26590530,6203,海韻電子工業股份有限公司,海韻電,799532770,19750919,電子零組件業,國富浩華聯合會計師事務所,統一綜合證券股份有限公司,張修誠
531,桃園市桃園區中正路1221、1223號9樓,(03)356-2009,6204,台灣艾華電子工業股份有限公司,艾華,231020800,19700214,電子零組件業,勤業眾信聯合會計師事務所,元富證券股份有限公司股務代理部,黃子軒
532,高雄市前鎮區新生路二四八之三十九號,07-8156711,6207,雷科股份有限公司,雷科,839545890,19880906,電子零組件業,資誠聯合會計師事務所,元大證券股份有限公司,鄭再興
533,台南市安南區工明南二路106號,(06)247-8022,6208,日揚科技股份有限公司,日揚,989935650,19970529,電子零組件業,勤業眾信聯合會計師事務所,日盛證券股份有限公司股務代理部,吳明田
534,桃園市中壢區中壢工業區松江北路24號,03-4510791,6210,慶生電子股份有限公司,慶生,350480000,19841005,電子零組件業,資誠聯合會計師事務所,統一綜合證券股份有限公司,王年和
535,新竹市公道五路2段419號7樓,(03)6886189,6212,理銘開發股份有限公司,理銘,1020000000,19771108,建材營造,致遠聯合會計師事務所,台新國際商業銀行股務代理部,曾森縣
536,新北市板橋區和平路24巷8號4樓,02-29610355,6217,中國探針股份有限公司,中探針,651666850,19860122,電子零組件業,資誠聯合會計師事務所,凱基證券股份有限公司,陳志峰
537,台北市大同區承德路一段70號3樓,(02)2549-2681,6218,豪勉科技股份有限公司,豪勉,642620000,19790426,通信網路業,勤業眾信聯合會計師事務所,凱基證券股務代理部,彭以豪
538,台中市西區大隆路20號4樓之5,04-23268874,6219,富旺國際開發股份有限公司,富旺,1540162760,19970423,建材營造,勤業眾信聯合會計師事務所,元大證券股份有限公司,林正雄
539,桃園市新屋區中山東路二段130巷12-9號,03-4772340,6220,岳豐科技股份有限公司,岳豐,1245544880,19830903,電子零組件業,安侯建業聯合會計師事務所,永豐金證券股份有限公司,葉春榮
540,新竹市光復路二段289號7F,03-5163063,6221,晉泰科技股份有限公司,晉泰,453621530,19940624,資訊服務業,廣信益群聯合會計師事務所,國票綜合證券(股)公司股務代理部,林澤鈿
541,新北市汐止區中興路32號1樓,26917000,6222,上揚科技股份有限公司,上揚,345888780,19860815,光電業,德昌聯合會計師事務所,元大證券股份有限公司,連艾莉
542,302新竹縣竹北市中和街 155號,03-5518381,6223,旺矽科技股份有限公司,旺矽,799587260,19950725,半導體業,日正聯合會計師事務所,華南永昌綜合證券股份有限公司,葛長林
543,新北市新店區北新路三段207-2號14樓,(02)8913-2277,6227,茂綸股份有限公司,茂綸,761117860,19790208,電子通路業,安永聯合會計師事務所,群益金鼎證券股份有限公司,吳偉國
544,新北市汐止區大同路一段239號7樓,86921860,6228,全譜科技股份有限公司,全譜,320000000,19930920,電腦及週邊設備業,勤業眾信聯合會計師事務所,台新國際商業銀行股務代理部,高偉超
545,新北市汐止區康寧街169巷29-1號3樓,(02)2695-9367,6229,研通科技股份有限公司,研通,360877000,19920302,半導體業,安侯建業聯合會計師事務所,台新國際商業銀行股務代理部,許劍郎
546,台北市中山區民生東路二段161號12樓,66083689,6231,系微股份有限公司,系微,380434880,19980918,資訊服務業,安侯建業聯合會計師事務所,凱基證券股份有限公司,王志高
547,台北市南港路三段48號7樓,02-26546161,6233,旺玖科技股份有限公司,旺玖,823688960,19971113,半導體業,安侯建業聯合會計師事務所,凱基證券股務代理部,張景棠
548,台中市437大甲區日南里工七路1號,04-26820567,6234,高僑自動化科技股份有限公司,高僑,928643830,19900502,光電業,安侯建業聯合會計師事務所,凱基證券股份有限公司,李義隆
549,台北市大安區仁愛路四段4號11樓,02-25554583,6236,康呈生醫科技股份有限公司,康呈,316540390,19971002,其他,安侯建業聯合會計師事務所,群益金鼎證券股份有限公司,周建君
550,台北市市民大道四段100號6樓,02-87732211,6237,驊訊電子企業股份有限公司,驊訊,790343710,19911205,半導體業,資誠聯合會計師事務所,宏遠證券股份有限公司股務代理部,鄭期成
551,新竹縣竹北市泰和路84號,(03)5510505,6238,勝麗國際股份有限公司,勝麗,573071140,19910508,其他電子業,勤業眾信聯合會計師事務所,群益金鼎證券股份有限公司,劉福洲
552,臺北市忠孝西路1段50號9樓,02-23810393,6240,松崗數位文創股份有限公司,松崗,230983700,19970419,資訊服務業,正風聯合會計師事務所,統一綜合證券股份有限公司,湯順甄
553,台南市709安南區工業二路82號,06-3843960,6241,易通展科技股份有限公司(原享承),易通展,237172880,19920328,通信網路業,立本台灣聯合會計師事務所,元大證券股份有限公司,孫秀梅
554,台南巿永康區王行里環工路29號,(06)2012514,6242,立康生醫事業股份有限公司(亨豐),立康,222000000,19850416,生技醫療業,勤業眾信聯合會計師事務所,群益金鼎證券股務代理部,鄭育修
555,新北市深坑區北深路3段248號6樓,(06)5051789,6244,茂迪股份有限公司,茂迪,5404514080,19810603,光電業,安侯建業聯合會計師事務所,中國信託商業銀行代理部,曾永輝
556,新北市汐止區大同路2段173號7樓,02-86926102,6245,立端科技股份有限公司,立端,1180084380,19861030,通信網路業,安侯建業聯合會計師事務所,宏遠證券股份有限公司,周逸文
557,新北市新莊區思源路332巷7號3樓,(02)22990520,6246,臺龍電子股份有限公司,臺龍,307571450,19821113,光電業,德昌聯合會計師事務所,華南永昌綜合證券股份有限公司,陳志龍
558,新北市中和區員山路512號2F,(02)2223-1339,6247,淇譽電子科技股份有限公司,淇譽電,603210000,19821130,其他電子業,安永會計師事務所,統一綜合證券股份有限公司,許黃月華
559,台北市大同區承德路三段132號2樓,02-2599-3686,6248,沛波鋼鐵股份有限公司,沛波,306751840,19840516,鋼鐵工業,勤業眾信聯合會計師事務所,元大證券(股)股務代理部,蔡玉葉
560,台北市內湖區瑞湖街199號3樓,02)8792-6222,6259,百徽股份有限公司,百徽,1113364300,19931220,電子零組件業,馬施云大華聯合會計師事務所,兆豐證券股份有限公司,張傑民
561,新竹市科學工業園區科技路5號4F,03-6662951,6261,久元電子股份有限公司,久元,1284979890,19910722,半導體業,勤業眾信聯合會計師事務所,群益金鼎證券股份有限公司,汪秉龍
562,新北市新店區民權路96號10樓,2218-2248,6263,普萊德科技股份有限公司,普萊德,625009640,19930105,通信網路業,正風聯合會計師事務所,元大證券股份有限公司,陳清港
563,台北巿士林區中山北路五段453號1樓,(02)28830023,6264,富裔實業股份有限公司,富裔,1163552910,19970702,建材營造,勤業眾信聯合會計師事務所,元大證券(股)公司股務代理部,祝文定
564,新北市新店區寶中路92號10樓,(02)2916-2262,6265,方土昶股份有限公司,方土昶,1181721510,19980122,電子通路業,資誠聯合會計師事務所,中國信託商業銀行股份有限公司,張政文
565,新竹市牛埔東路480號,03-5386138,6266,泰詠電子股份有限公司,泰詠,989462030,19900215,電子零組件業,勤業眾信聯合會計師事務所,永豐金證券股份有限公司,崔世和
566,新北市汐止區新台五路一段75號5樓,02-26980096,6270,倍微科技股份有限公司,倍微,721457590,19921020,電子通路業,資誠聯合會計師事務所,凱基證券股份有限公司,傅江松
567,新竹縣竹北市博愛街803號,03-5553964,6274,台燿科技股份有限公司,台燿,2652194490,19740522,電子零組件業,勤業眾信聯合會計師事務所,永豐金證券股份有限公司,辛忠衡
568,高雄市仁武區鳳仁路329號,(07)3742027,6275,元山科技工業股份有限公司,元山,697869250,19870310,其他電子業,安侯建業聯合會計師事務所,福邦證券股份有限公司,陳建榮
569,台北市內湖區洲子街107號8樓,02-2799-3435,6276,安鈦克科技股份有限公司,安鈦克,296700000,19781021,電腦及週邊設備業,安侯建業聯合會計師事務所,永豐金證券股務代理部,李益昌
570,新北市汐止區環河街68號,26941062,6279,胡連精密股份有限公司,胡連,972241050,19770709,電子零組件業,勤業眾信聯合會計師事務所,永豐金證券股份有限公司,張子雄
571,苗栗縣竹南鎮公義里11鄰科義街11號,037 585 511,6284,佳邦科技股份有限公司,佳邦,1401803410,19980623,電子零組件業,安侯建業,元大證券股份有限公司股務代理部,華新科技股份有限公司
572,新竹科學園區新竹市研發二路18號,03-5778211,6287,元隆電子股份有限公司,元隆,4381455900,19870608,半導體業,安永聯合會計師事務所,永豐金證券股份有限公司,陳清忠
